cellId,FID_1,FID_1_1,ID_NIL,NIL,AreaHA,AreaMQ
3070,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3071,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3072,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3073,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3074,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3075,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3076,63,63,34,CHIARAVALLE,31.16401,311640.11677
3077,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3078,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3140,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3141,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3142,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3143,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3144,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3145,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3146,84,84,47,CANTALUPA,92.67168,926716.80594
3147,84,84,47,CANTALUPA,92.67168,926716.80594
3148,84,84,47,CANTALUPA,92.67168,926716.80594
3149,40,40,46,BARONA,200.63246,2006324.59022
3150,84,84,47,CANTALUPA,92.67168,926716.80594
3151,84,84,47,CANTALUPA,92.67168,926716.80594
3152,31,31,42,STADERA,323.22373,3232237.34885
3153,43,43,41,GRATOSOGLIO - TICINELLO,331.28183,3312818.31794
3154,43,43,41,GRATOSOGLIO - TICINELLO,331.28183,3312818.31794
3155,43,43,41,GRATOSOGLIO - TICINELLO,331.28183,3312818.31794
3156,43,43,41,GRATOSOGLIO - TICINELLO,331.28183,3312818.31794
3157,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3158,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3159,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3160,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3161,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3162,67,67,38,RIPAMONTI,185.32335,1853233.49804
3163,67,67,38,RIPAMONTI,185.32335,1853233.49804
3164,67,67,38,RIPAMONTI,185.32335,1853233.49804
3165,67,67,38,RIPAMONTI,185.32335,1853233.49804
3166,67,67,38,RIPAMONTI,185.32335,1853233.49804
3167,67,67,38,RIPAMONTI,185.32335,1853233.49804
3168,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3169,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3170,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3171,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3172,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3173,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3174,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3175,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3176,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3177,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3178,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3179,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3180,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3181,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3239,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3240,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3241,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3242,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3243,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3244,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3245,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3246,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3247,40,40,46,BARONA,200.63246,2006324.59022
3248,40,40,46,BARONA,200.63246,2006324.59022
3249,40,40,46,BARONA,200.63246,2006324.59022
3250,40,40,46,BARONA,200.63246,2006324.59022
3251,31,31,42,STADERA,323.22373,3232237.34885
3252,31,31,42,STADERA,323.22373,3232237.34885
3253,31,31,42,STADERA,323.22373,3232237.34885
3254,31,31,42,STADERA,323.22373,3232237.34885
3255,31,31,42,STADERA,323.22373,3232237.34885
3256,31,31,42,STADERA,323.22373,3232237.34885
3257,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3258,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3259,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3260,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3261,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3262,67,67,38,RIPAMONTI,185.32335,1853233.49804
3263,67,67,38,RIPAMONTI,185.32335,1853233.49804
3264,67,67,38,RIPAMONTI,185.32335,1853233.49804
3265,67,67,38,RIPAMONTI,185.32335,1853233.49804
3266,67,67,38,RIPAMONTI,185.32335,1853233.49804
3267,67,67,38,RIPAMONTI,185.32335,1853233.49804
3268,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3269,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3270,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3271,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3272,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3273,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3274,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3275,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3276,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3277,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3278,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3279,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3280,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3281,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3339,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3340,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3341,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3342,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3343,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3344,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3345,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3346,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3347,40,40,46,BARONA,200.63246,2006324.59022
3348,40,40,46,BARONA,200.63246,2006324.59022
3349,40,40,46,BARONA,200.63246,2006324.59022
3350,40,40,46,BARONA,200.63246,2006324.59022
3351,40,40,46,BARONA,200.63246,2006324.59022
3352,31,31,42,STADERA,323.22373,3232237.34885
3353,31,31,42,STADERA,323.22373,3232237.34885
3354,31,31,42,STADERA,323.22373,3232237.34885
3355,31,31,42,STADERA,323.22373,3232237.34885
3356,31,31,42,STADERA,323.22373,3232237.34885
3357,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3358,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3359,31,31,42,STADERA,323.22373,3232237.34885
3360,31,31,42,STADERA,323.22373,3232237.34885
3361,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3362,67,67,38,RIPAMONTI,185.32335,1853233.49804
3363,67,67,38,RIPAMONTI,185.32335,1853233.49804
3364,67,67,38,RIPAMONTI,185.32335,1853233.49804
3365,67,67,38,RIPAMONTI,185.32335,1853233.49804
3366,67,67,38,RIPAMONTI,185.32335,1853233.49804
3367,67,67,38,RIPAMONTI,185.32335,1853233.49804
3368,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3369,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3370,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3371,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3372,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3373,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3374,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3375,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3376,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3377,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3378,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3379,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3380,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3381,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3382,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3439,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3440,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3441,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3442,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3443,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3444,40,40,46,BARONA,200.63246,2006324.59022
3445,40,40,46,BARONA,200.63246,2006324.59022
3446,40,40,46,BARONA,200.63246,2006324.59022
3447,40,40,46,BARONA,200.63246,2006324.59022
3448,40,40,46,BARONA,200.63246,2006324.59022
3449,40,40,46,BARONA,200.63246,2006324.59022
3450,40,40,46,BARONA,200.63246,2006324.59022
3451,40,40,46,BARONA,200.63246,2006324.59022
3452,40,40,46,BARONA,200.63246,2006324.59022
3453,31,31,42,STADERA,323.22373,3232237.34885
3454,31,31,42,STADERA,323.22373,3232237.34885
3455,31,31,42,STADERA,323.22373,3232237.34885
3456,31,31,42,STADERA,323.22373,3232237.34885
3457,31,31,42,STADERA,323.22373,3232237.34885
3458,31,31,42,STADERA,323.22373,3232237.34885
3459,31,31,42,STADERA,323.22373,3232237.34885
3460,31,31,42,STADERA,323.22373,3232237.34885
3461,67,67,38,RIPAMONTI,185.32335,1853233.49804
3462,67,67,38,RIPAMONTI,185.32335,1853233.49804
3463,67,67,38,RIPAMONTI,185.32335,1853233.49804
3464,67,67,38,RIPAMONTI,185.32335,1853233.49804
3465,67,67,38,RIPAMONTI,185.32335,1853233.49804
3466,67,67,38,RIPAMONTI,185.32335,1853233.49804
3467,67,67,38,RIPAMONTI,185.32335,1853233.49804
3468,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3469,64,64,85,PARCO DELLE ABBAZIE,1372.20000,13722000.00000
3470,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3471,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3472,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3473,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3474,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3475,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3476,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3477,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3478,65,65,33,ROGOREDO,120.01616,1200161.64437
3479,65,65,33,ROGOREDO,120.01616,1200161.64437
3480,65,65,33,ROGOREDO,120.01616,1200161.64437
3481,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3482,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3483,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3538,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3539,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3540,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3541,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3542,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3543,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3544,40,40,46,BARONA,200.63246,2006324.59022
3545,40,40,46,BARONA,200.63246,2006324.59022
3546,40,40,46,BARONA,200.63246,2006324.59022
3547,40,40,46,BARONA,200.63246,2006324.59022
3548,40,40,46,BARONA,200.63246,2006324.59022
3549,40,40,46,BARONA,200.63246,2006324.59022
3550,40,40,46,BARONA,200.63246,2006324.59022
3551,40,40,46,BARONA,200.63246,2006324.59022
3552,40,40,46,BARONA,200.63246,2006324.59022
3553,40,40,46,BARONA,200.63246,2006324.59022
3554,31,31,42,STADERA,323.22373,3232237.34885
3555,31,31,42,STADERA,323.22373,3232237.34885
3556,31,31,42,STADERA,323.22373,3232237.34885
3557,31,31,42,STADERA,323.22373,3232237.34885
3558,31,31,42,STADERA,323.22373,3232237.34885
3559,31,31,42,STADERA,323.22373,3232237.34885
3560,31,31,42,STADERA,323.22373,3232237.34885
3561,67,67,38,RIPAMONTI,185.32335,1853233.49804
3562,67,67,38,RIPAMONTI,185.32335,1853233.49804
3563,67,67,38,RIPAMONTI,185.32335,1853233.49804
3564,67,67,38,RIPAMONTI,185.32335,1853233.49804
3565,67,67,38,RIPAMONTI,185.32335,1853233.49804
3566,67,67,38,RIPAMONTI,185.32335,1853233.49804
3567,67,67,38,RIPAMONTI,185.32335,1853233.49804
3568,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3569,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3570,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3571,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3572,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3573,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3574,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3575,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3576,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3577,65,65,33,ROGOREDO,120.01616,1200161.64437
3578,65,65,33,ROGOREDO,120.01616,1200161.64437
3579,65,65,33,ROGOREDO,120.01616,1200161.64437
3580,65,65,33,ROGOREDO,120.01616,1200161.64437
3581,65,65,33,ROGOREDO,120.01616,1200161.64437
3582,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3583,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3584,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3585,29,29,31,PARCO MONLUE' - PONTE LAMBRO,263.92892,2639289.20932
3617,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3618,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3619,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3620,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3621,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3637,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3638,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3639,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3640,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3641,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3642,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3643,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3644,40,40,46,BARONA,200.63246,2006324.59022
3645,40,40,46,BARONA,200.63246,2006324.59022
3646,40,40,46,BARONA,200.63246,2006324.59022
3647,40,40,46,BARONA,200.63246,2006324.59022
3648,40,40,46,BARONA,200.63246,2006324.59022
3649,40,40,46,BARONA,200.63246,2006324.59022
3650,40,40,46,BARONA,200.63246,2006324.59022
3651,40,40,46,BARONA,200.63246,2006324.59022
3652,40,40,46,BARONA,200.63246,2006324.59022
3653,40,40,46,BARONA,200.63246,2006324.59022
3654,31,31,42,STADERA,323.22373,3232237.34885
3655,31,31,42,STADERA,323.22373,3232237.34885
3656,31,31,42,STADERA,323.22373,3232237.34885
3657,31,31,42,STADERA,323.22373,3232237.34885
3658,31,31,42,STADERA,323.22373,3232237.34885
3659,31,31,42,STADERA,323.22373,3232237.34885
3660,31,31,42,STADERA,323.22373,3232237.34885
3661,67,67,38,RIPAMONTI,185.32335,1853233.49804
3662,67,67,38,RIPAMONTI,185.32335,1853233.49804
3663,67,67,38,RIPAMONTI,185.32335,1853233.49804
3664,67,67,38,RIPAMONTI,185.32335,1853233.49804
3665,67,67,38,RIPAMONTI,185.32335,1853233.49804
3666,67,67,38,RIPAMONTI,185.32335,1853233.49804
3667,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3668,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3669,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3670,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3671,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3672,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3673,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3674,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3675,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3676,65,65,33,ROGOREDO,120.01616,1200161.64437
3677,65,65,33,ROGOREDO,120.01616,1200161.64437
3678,65,65,33,ROGOREDO,120.01616,1200161.64437
3679,65,65,33,ROGOREDO,120.01616,1200161.64437
3680,65,65,33,ROGOREDO,120.01616,1200161.64437
3681,65,65,33,ROGOREDO,120.01616,1200161.64437
3682,65,65,33,ROGOREDO,120.01616,1200161.64437
3683,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3684,25,25,32,TRIULZO SUPERIORE,139.50220,1395022.02600
3685,29,29,31,PARCO MONLUE' - PONTE LAMBRO,263.92892,2639289.20932
3716,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3717,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3718,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3719,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3720,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3721,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3722,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3737,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3738,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3739,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3740,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3741,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3742,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3743,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3744,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3745,40,40,46,BARONA,200.63246,2006324.59022
3746,40,40,46,BARONA,200.63246,2006324.59022
3747,40,40,46,BARONA,200.63246,2006324.59022
3748,40,40,46,BARONA,200.63246,2006324.59022
3749,40,40,46,BARONA,200.63246,2006324.59022
3750,40,40,46,BARONA,200.63246,2006324.59022
3751,40,40,46,BARONA,200.63246,2006324.59022
3752,40,40,46,BARONA,200.63246,2006324.59022
3753,40,40,46,BARONA,200.63246,2006324.59022
3754,40,40,46,BARONA,200.63246,2006324.59022
3755,31,31,42,STADERA,323.22373,3232237.34885
3756,31,31,42,STADERA,323.22373,3232237.34885
3757,31,31,42,STADERA,323.22373,3232237.34885
3758,31,31,42,STADERA,323.22373,3232237.34885
3759,31,31,42,STADERA,323.22373,3232237.34885
3760,67,67,38,RIPAMONTI,185.32335,1853233.49804
3761,67,67,38,RIPAMONTI,185.32335,1853233.49804
3762,67,67,38,RIPAMONTI,185.32335,1853233.49804
3763,21,21,37,EX OM - MORIVIONE,81.79767,817976.68499
3764,67,67,38,RIPAMONTI,185.32335,1853233.49804
3765,67,67,38,RIPAMONTI,185.32335,1853233.49804
3766,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3767,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3768,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3769,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3770,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3771,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3772,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3773,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3774,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3775,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3776,65,65,33,ROGOREDO,120.01616,1200161.64437
3777,65,65,33,ROGOREDO,120.01616,1200161.64437
3778,65,65,33,ROGOREDO,120.01616,1200161.64437
3779,65,65,33,ROGOREDO,120.01616,1200161.64437
3780,65,65,33,ROGOREDO,120.01616,1200161.64437
3781,65,65,33,ROGOREDO,120.01616,1200161.64437
3782,65,65,33,ROGOREDO,120.01616,1200161.64437
3783,29,29,31,PARCO MONLUE' - PONTE LAMBRO,263.92892,2639289.20932
3784,29,29,31,PARCO MONLUE' - PONTE LAMBRO,263.92892,2639289.20932
3785,29,29,31,PARCO MONLUE' - PONTE LAMBRO,263.92892,2639289.20932
3815,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3816,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3817,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3818,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3819,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3820,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3821,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3822,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3823,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3836,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3837,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3838,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3839,85,85,86,PARCO DEI NAVIGLI,361.78363,3617836.27266
3840,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3841,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3842,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3843,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3844,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3845,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3846,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3847,40,40,46,BARONA,200.63246,2006324.59022
3848,40,40,46,BARONA,200.63246,2006324.59022
3849,40,40,46,BARONA,200.63246,2006324.59022
3850,40,40,46,BARONA,200.63246,2006324.59022
3851,40,40,46,BARONA,200.63246,2006324.59022
3852,40,40,46,BARONA,200.63246,2006324.59022
3853,40,40,46,BARONA,200.63246,2006324.59022
3854,40,40,46,BARONA,200.63246,2006324.59022
3855,16,16,43,TIBALDI,78.62143,786214.30721
3856,16,16,43,TIBALDI,78.62143,786214.30721
3857,16,16,43,TIBALDI,78.62143,786214.30721
3858,16,16,43,TIBALDI,78.62143,786214.30721
3859,21,21,37,EX OM - MORIVIONE,81.79767,817976.68499
3860,21,21,37,EX OM - MORIVIONE,81.79767,817976.68499
3861,21,21,37,EX OM - MORIVIONE,81.79767,817976.68499
3862,21,21,37,EX OM - MORIVIONE,81.79767,817976.68499
3863,21,21,37,EX OM - MORIVIONE,81.79767,817976.68499
3864,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3865,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3866,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3867,35,35,36,SCALO ROMANA,173.67280,1736727.98305
3868,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3869,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3870,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3871,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3872,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3873,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3874,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3875,38,38,35,LODI - CORVETTO,363.90925,3639092.51901
3876,65,65,33,ROGOREDO,120.01616,1200161.64437
3877,65,65,33,ROGOREDO,120.01616,1200161.64437
3878,65,65,33,ROGOREDO,120.01616,1200161.64437
3879,65,65,33,ROGOREDO,120.01616,1200161.64437
3880,66,66,30,MECENATE,382.13900,3821389.96630
3881,66,66,30,MECENATE,382.13900,3821389.96630
3882,66,66,30,MECENATE,382.13900,3821389.96630
3883,29,29,31,PARCO MONLUE' - PONTE LAMBRO,263.92892,2639289.20932
3884,29,29,31,PARCO MONLUE' - PONTE LAMBRO,263.92892,2639289.20932
3885,29,29,31,PARCO MONLUE' - PONTE LAMBRO,263.92892,2639289.20932
3915,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3916,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3917,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3918,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3919,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3920,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3921,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3922,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3923,46,46,87,PARCO AGRICOLO SUD,584.45801,5844580.11560
3936,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3937,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3938,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3939,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3940,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3941,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3942,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3943,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3944,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3945,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3946,15,15,48,RONCHETTO SUL NAVIGLIO,240.67752,2406775.20289
3947,14,14,45,S. CRISTOFORO,159.61741,1596174.13943
3948,14,14,45,S. CRISTOFORO,159.61741,1596174.13943
3949,14,14,45,S. CRISTOFORO,159.61741,1596174.13943
3950,14,14,45,S. CRISTOFORO,159.61741,1596174.13943
3951,14,14,45,S. CRISTOFORO,159.61741,1596174.13943
3952,14,14,45,S. CRISTOFORO,159.61741,1596174.13943
3953,14,14,45,S. CRISTOFORO,159.61741,1596174.13943
3954,14,14,45,S. CRISTOFORO,159.61741,1596174.13943
3955,16,16,43,TIBALDI,78.62143,786214.30721
3956,16,16,43,TIBALDI,78.62143,786214.30721
3957,16,16,43,TIBALDI,78.62143,786214.30721
3958,16,16,43,TIBALDI,78.62143,786214.30721
3959,21,21,37,EX OM - MORIVIONE,81.79767,817976.68499
